id,doi,title,publication_year,type,cited_by_count,authorship_count,authors
https://openalex.org/W7151338366,https://doi.org/10.1038/s41550-026-02813-w,The case for super-Eddington accretion in JWST broad-line active galactic nuclei during the first billion years,2026,article,9,26,Erini Lambrides; Rebecca L. Larson; Kristen Garofali; A. Ptak; M. Chiaberge; Arianna S. Long; Taylor A. Hutchison; Colin Norman; Jed McKinney; H. Akins; Danielle A. Berg; John Chisholm; Francesca Civano; Aidan P. Cloonan; Ryan Endsley; Andreas L. Faisst; R. Gilli; Steven Gillman; M. Hirschmann; Jeyhan S. Kartaltepe; Dale D. Kocevski; Vasily Kokorev; Fabio Pacucci; Chris T. Richardson; M. Stiavelli; Kelly E. Whalen
https://openalex.org/W7122775556,https://doi.org/10.1038/s41591-025-04126-3,Interpretable inflammation landscape of circulating immune cells,2026,article,8,48,Laura Jiménez-Gracia; Davide Maspero; Sergio Aguilar-Fernández; Francesco Craighero; Maria Boulougouri; Max Ruiz; Domenica Marchese; Ginevra Caratù; José Liñares-Blanco; Miren Berasategi; Ricardo O. Ramirez Flores; Ángela Sanzo-Machuca; A M Corraliza; Hoang A. Tran; Rachelly Normand; Jacquelyn Nestor; Yourae Hong; Tessa Kole; Petra van der Velde; Frederique Alleblas; Flaminia Pedretti; Adrià Aterido; Martin Banchero; Germán Soriano; Eva Román; M. Van den Berge; Azucena Salas; JM Carrascosa; Antonio Fernández. Nebro; Eugeni Domènech; Juan D. Cañete; J.D. Tornero; Javier P. Gisbert; Ernest Choy; G. Girolomoni; Britta Siegmund; Antonio Julià; Violeta Serra; Roberto Elosúa; Sabine Tejpar; Silvia M. Vidal; M Nawijn; Ivo Gut; Julio Saez-Rodriguez; Sara Marsal; Alexandra–Chloé Villani; Juan C. Nieto; Holger Heyn
https://openalex.org/W7127350674,https://doi.org/10.1021/jacs.5c18303,Homogenized Optoelectronic Properties in Perovskites: Achieving High-Efficiency Solar Cells with Common Chloride Additives,2026,article,8,30,Junke Wang; Shuaifeng Hu; Xinyu Gu; Minh Anh Truong; Yi Yang; Cheng Liu; Gunnar Kusch; Zhongcheng Yuan; Manuel Kober‐Czerny; Zuhong Zhang; Zhenhuang Su; Kyohei Nakano; Akash Dasgupta; X. Zhang; Xinyi Shen; Nobutaka Shioya; Noriko Kurose; Daichi Shirakura; Zaiwei Wang; Wei Zhou; Meng Li; Takeshi Hasegawa; Xingyu Gao; Keisuke Tajima; Rachel A. Oliver; Yixin Zhao; Zhijun Ning; Atsushi Wakamiya; Henry J. Snaith; Hao Chen
https://openalex.org/W7128493141,https://doi.org/10.1016/j.neuron.2025.11.028,Cognitive rejuvenation through partial reprogramming of engram cells,2026,article,8,8,Gabriel Berdugo-Vega; Cèsar Sierra; Simone Astori; Veronika Calati; Jules Orsat; Marianne Julie Scoglio; Carmen Sandi; Johannes Gräff
https://openalex.org/W7133354260,https://doi.org/10.3847/1538-4357/ae3aa1,COSMOS-Web: Comprehensive Data Reduction for Wide-area JWST NIRCam Imaging,2026,article,8,40,Maximilien Franco; C. Casey; Anton M. Koekemoer; Daizhong Liu; Micaela B. Bagley; Henry Joy McCracken; J. Kartaltepe; H. Akins; O. Ilbert; Marko Shuntov; Santosh M. Harish; Brant E. Robertson; Rafael C. Arango-Toro; Andrew Battisti; Nima Chartab; Nicole E. Drakos; Andreas L. Faisst; Carter Flayhart; Ghassem Gozaliasl; M. Hirschmann; R. Massey; Jason Rhodes; Zahra Sattari; Diana Scognamiglio; John R. Weaver; Lilan Yang; Jorge A. Zavala; E. Berman; Fabrizio Gentile; Steven L. Gillman; Arianna S. Long; G. Magdis; Jacqueline E. McCleary; Jed McKinney; Bahram Mobasher; Louise Paquereau; Armin Rest; David B. Sanders; Sune Toft; Si-Yue Yu
https://openalex.org/W7134922444,https://doi.org/10.1038/s41592-026-03011-2,AF2BIND: predicting small-molecule binding sites using the pair representation of AlphaFold2,2026,article,8,6,Artem Gazizov; Anna Lian; Casper A. Goverde; Jody Mou; Sergey Ovchinnikov; Nicholas F. Polizzi
https://openalex.org/W7148339385,https://doi.org/10.1126/science.adu5646,Pearling drives mitochondrial DNA nucleoid distribution,2026,article,8,12,Juan C. Landoni; Matthew D. Lycas; Josefa Macuada; Willi L. Stepp; Roméo Jaccard; Christopher J. Obara; A. T. Moore; David Hoffman; Jennifer Lippincott-Schwartz; Wallace Marshall; Gabriel Sturm; Suliana Manley
https://openalex.org/W4390649768,https://doi.org/10.1016/j.cels.2026.101708,Single-cell transcriptional dynamics in a living vertebrate,2026,article,16,16,Elizabeth Eck; Bruno Moretti; Brandon H. Schlomann; Jordão Bragantini; Merlin Lange; Xiang Zhao; Shruthi VijayKumar; Guillaume Valentin; Cristina Loureiro; Pablo Perez Franco; Chloé Jollivet; Virginie Braman; Baldemar Motomochi; Loic A. Royer; Andrew C. Oates; Hernán G. García
https://openalex.org/W4393114813,https://doi.org/10.1038/s41567-026-03245-z,Noise-induced shallow circuits and the absence of barren plateaus,2026,article,10,7,Antonio Anna Mele; Armando Angrisani; Soumik Ghosh; Sumeet Khatri; Jens Eisert; Daniel Stilck França; Yihui Quek
https://openalex.org/W4404259719,https://doi.org/10.1038/s41592-026-03177-9,GHT-SELEX demonstrates unexpectedly high intrinsic sequence specificity and complex DNA binding of many human transcription factors,2026,article,10,51,Arttu Jolma; Aldo Hernández-Corchado; Ally Yang; Ali Fathi; Kaitlin U. Laverty; Alexander Brechalov; Rozita Razavi; Mihai Albu; Hong Zheng; Philipp Bucher; Bart Deplancke; Oriol Fornés; Jan Grau; Ivo Grosse; Fedor A. Kolpakov; Vsevolod J. Makeev; Marjan Barazandeh; Zhenfeng Deng; Chun Hu; Samuel A. Lambert; Zain M. Patel; Sara E. Pour; Mikhail Salnikov; Isaac Yellan; G. A. Meshcheryakov; Giovanna Ambrosini; Antoni J. Gralak; Sachi Inukai; Judith F. Kribelbauer; Marie-Luise Plescher; Semyon Kolmykov; Ivan Yevshin; Nikita Gryzunov; Ivan Kozin; Mikhail Nikonov; Vladimir Nozdrin; Arsenii Zinkevich; Kateřina Faltejsková; Pavel Kravchenko; Sergey Abramov; Alexandr Boytsov; Vasilii Kamenets; Dmitry Penzar; Anton Vlasov; Ilya E. Vorontsov; Quaid Morris; Xiaoting Chen; Matthew T. Weirauch; Ivan V. Kulakovskiy; Hamed S. Najafabadi; Timothy Hughes
https://openalex.org/W4414762912,https://doi.org/10.1038/s41586-026-10517-4,High-pulse-energy integrated mode-locked laser using a Mamyshev oscillator,2026,article,7,12,Zheru Qiu; Xuan Yang; Xurong Li; Jianqi Hu; Zhongshu Liu; Yichi Zhang; Xinru Ji; Jiale Sun; Xurong Li; Zihan Li; Ulrich Kentsch; Tobias J. Kippenberg
